,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
0,0.864,0.556,2.0,-7.683,0.0,0.194,0.255,3.85e-06,0.112,0.726,99.974,230480.0,4.0,2
1,0.559,0.551,5.0,-7.231,1.0,0.132,0.141,0.0,0.11,0.392,143.008,201800.0,4.0,3
2,0.551,0.801,6.0,-5.069,1.0,0.0303,0.013,6.03e-06,0.265,0.625,128.027,240760.0,4.0,1
3,0.666,0.871,1.0,-6.017,0.0,0.0272,0.27,0.0208,0.263,0.936,108.501,215326.0,4.0,2
4,0.429,0.453,0.0,-7.746,1.0,0.0459,0.554,2e-06,0.102,0.155,77.639,227196.0,4.0,4
5,0.517,0.675,6.0,-5.382,1.0,0.0357,0.459,0.0,0.151,0.518,203.853,163855.0,4.0,3
6,0.675,0.609,1.0,-7.905,1.0,0.094,0.284,0.268,0.112,0.057,119.973,300000.0,4.0,3
7,0.847,0.622,1.0,-6.747,0.0,0.0903,0.119,0.0,0.285,0.22,130.001,125040.0,4.0,2
8,0.801,0.806,11.0,-5.206,1.0,0.0381,0.382,0.000669,0.114,0.802,106.999,239318.0,4.0,0
9,0.671,0.845,11.0,-4.93,0.0,0.048,0.0207,0.0,0.329,0.775,110.056,176579.0,4.0,2
10,0.77,0.58,0.0,-8.393,1.0,0.247,0.519,0.000127,0.233,0.753,144.072,109750.0,4.0,1
11,0.483,0.408,5.0,-9.243,0.0,0.0502,0.508,0.0,0.259,0.105,88.88,310491.0,3.0,4
12,0.57,0.67,1.0,-6.519,1.0,0.0274,0.426,0.0,0.108,0.593,140.924,178723.0,4.0,3
13,0.576,0.683,7.0,-5.103,1.0,0.118,0.41,0.0,0.0819,0.433,151.566,214056.0,4.0,3
14,0.672,0.159,9.0,-8.76,0.0,0.0343,0.962,1.83e-05,0.106,0.117,113.218,210827.0,4.0,4
15,0.627,0.879,9.0,-3.446,1.0,0.0955,0.00193,6.87e-06,0.0647,0.748,129.979,184784.0,4.0,0
16,0.624,0.766,8.0,-3.805,1.0,0.0359,0.199,8.62e-06,0.156,0.37,172.08,181621.0,4.0,1
17,0.755,0.68,8.0,-6.15,0.0,0.0862,0.206,4.58e-05,0.122,0.373,123.031,265360.0,4.0,2
18,0.829,0.436,3.0,-8.205,1.0,0.327,0.15,0.0,0.0954,0.693,143.031,223204.0,4.0,1
19,0.504,0.771,6.0,-4.231,1.0,0.0319,0.0123,1.89e-05,0.078,0.555,157.985,197400.0,4.0,1
20,0.637,0.643,4.0,-6.571,1.0,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690.0,4.0,3
21,0.451,0.632,4.0,-3.843,1.0,0.0475,0.6,0.0,0.139,0.455,147.06,190461.0,4.0,3
22,0.678,0.264,10.0,-12.384,1.0,0.0622,0.753,0.0,0.302,0.528,121.722,187244.0,4.0,4
23,0.753,0.726,6.0,-3.209,0.0,0.0326,0.243,0.0,0.114,0.827,111.026,131872.0,1.0,4
24,0.644,0.735,8.0,-5.747,1.0,0.0391,0.0521,0.144,0.161,0.418,88.98,153947.0,4.0,3
25,0.302,0.584,1.0,-6.242,1.0,0.063,0.385,5.22e-05,0.089,0.159,199.804,170825.0,4.0,3
26,0.667,0.613,8.0,-7.147,1.0,0.0313,0.121,0.0,0.113,0.681,112.046,213817.0,4.0,3
27,0.444,0.0911,0.0,-17.665,1.0,0.0307,0.959,1.05e-06,0.098,0.142,78.403,222370.0,4.0,4
28,0.739,0.413,1.0,-6.709,1.0,0.0282,0.47,2.51e-05,0.131,0.649,139.921,208853.0,4.0,3
29,0.715,0.62,1.0,-6.005,0.0,0.0484,0.417,0.0,0.0822,0.172,97.95,221520.0,4.0,2
30,0.789,0.763,1.0,-6.169,1.0,0.199,0.123,2.22e-05,0.132,0.272,140.107,126857.0,4.0,1
31,0.731,0.744,1.0,-5.77,0.0,0.174,0.109,0.0,0.123,0.727,171.859,223344.0,4.0,2
32,0.67,0.555,1.0,-9.12,0.0,0.0908,0.0382,6.36e-06,0.414,0.16,156.937,146808.0,4.0,2
33,0.527,0.252,7.0,-8.024,1.0,0.0362,0.839,0.0,0.1,0.157,82.069,231907.0,4.0,4
34,0.927,0.619,5.0,-4.441,0.0,0.0539,0.0186,0.0,0.104,0.817,117.995,211582.0,4.0,2
35,0.753,0.669,7.0,-4.914,0.0,0.104,0.0378,0.0,0.122,0.584,140.948,247469.0,4.0,2
36,0.508,0.43,2.0,-9.475,0.0,0.0335,0.83,0.000441,0.093,0.324,130.09,212954.0,4.0,4
37,0.911,0.536,4.0,-7.884,0.0,0.282,0.00897,3.73e-06,0.111,0.584,146.014,203813.0,4.0,2
38,0.459,0.861,0.0,-3.762,0.0,0.0529,0.0474,5.38e-06,0.107,0.333,145.842,180034.0,4.0,2
39,0.646,0.736,5.0,-7.118,0.0,0.0449,0.216,0.0,0.415,0.873,140.098,212878.0,3.0,4
40,0.841,0.738,7.0,-7.455,0.0,0.307,0.52,0.0,0.0892,0.484,169.918,172798.0,4.0,2
41,0.453,0.987,11.0,-3.012,0.0,0.251,0.000164,0.0,0.0776,0.206,154.08,268919.0,4.0,2
42,0.532,0.489,4.0,-7.419,1.0,0.0311,0.149,0.0,0.237,0.32,139.807,229627.0,4.0,3
43,0.475,0.574,7.0,-7.512,1.0,0.218,0.000791,0.81,0.067,0.194,158.689,175099.0,5.0,4
44,0.68,0.246,4.0,-14.112,1.0,0.058,0.783,0.0,0.106,0.388,110.23,171693.0,4.0,4
45,0.741,0.509,10.0,-12.639,1.0,0.0532,0.0761,2.9e-06,0.114,0.345,152.078,202224.0,4.0,3
46,0.564,0.612,0.0,-5.018,1.0,0.0248,0.382,0.0,0.11,0.146,83.03,237493.0,3.0,4
47,0.647,0.642,2.0,-7.687,1.0,0.0785,0.177,0.0,0.0948,0.219,87.523,120895.0,4.0,3
48,0.61,0.571,2.0,-5.649,1.0,0.0782,0.00863,0.0,0.131,0.747,105.01,171655.0,4.0,0
49,0.57,0.557,2.0,-12.055,1.0,0.105,0.143,0.0,0.0926,0.301,83.224,153129.0,4.0,3
50,0.544,0.496,0.0,-12.032,1.0,0.21,0.13,0.0,0.166,0.314,103.148,203442.0,5.0,1
51,0.583,0.351,0.0,-5.836,1.0,0.0306,0.494,0.0,0.368,0.462,79.014,227467.0,4.0,3
52,0.802,0.832,11.0,-4.107,1.0,0.0434,0.311,0.0,0.0815,0.89,124.997,185427.0,4.0,0
53,0.597,0.658,7.0,-4.38,1.0,0.044,0.11,0.0,0.131,0.38,134.545,169941.0,4.0,3
54,0.739,0.836,8.0,-5.879,1.0,0.0526,0.226,9.09e-06,0.0773,0.966,159.025,218733.0,3.0,4
55,0.465,0.954,10.0,-4.251,1.0,0.044,0.000346,5.38e-06,0.573,0.458,143.85,193653.0,4.0,1
56,0.353,0.77,1.0,-11.066,0.0,0.0493,0.0016,0.598,0.109,0.224,145.225,267893.0,4.0,4
57,0.634,0.725,5.0,-4.945,0.0,0.0587,0.0776,0.0,0.211,0.795,159.845,154375.0,4.0,2
58,0.708,0.737,1.0,-4.045,1.0,0.0436,0.0739,0.00162,0.0955,0.607,91.986,197920.0,4.0,0
59,0.731,0.667,7.0,-7.928,0.0,0.0815,0.134,0.0,0.114,0.485,123.042,144390.0,4.0,2
60,0.593,0.397,6.0,-8.309,1.0,0.0329,0.684,7.44e-06,0.0982,0.32,76.703,189053.0,4.0,4
61,0.628,0.497,2.0,-5.794,1.0,0.0271,0.114,0.0,0.112,0.157,114.704,208115.0,5.0,1
62,0.628,0.523,11.0,-8.307,0.0,0.0946,0.701,0.00274,0.219,0.416,169.982,172965.0,4.0,4
63,0.511,0.532,5.0,-5.745,1.0,0.0578,0.177,0.0,0.291,0.35,138.005,219724.0,4.0,3
64,0.786,0.814,1.0,-3.318,1.0,0.0873,0.0383,3.67e-05,0.22,0.365,95.084,165582.0,4.0,0
65,0.382,0.791,9.0,-5.416,0.0,0.0878,0.108,0.0,0.244,0.315,135.9,195740.0,4.0,2
66,0.561,0.604,9.0,-4.409,1.0,0.0337,0.199,1.9e-05,0.104,0.242,159.92,210689.0,3.0,4
67,0.739,0.536,1.0,-10.843,1.0,0.308,0.231,0.0,0.35,0.64,82.549,154120.0,4.0,1
68,0.568,0.841,8.0,-3.802,1.0,0.0261,0.00514,0.000503,0.147,0.668,103.983,187047.0,4.0,0
69,0.647,0.642,2.0,-7.687,1.0,0.0785,0.177,0.0,0.0948,0.219,87.523,120895.0,4.0,3
70,0.616,0.834,9.0,-3.069,1.0,0.0664,0.06,0.0,0.338,0.746,151.701,165848.0,4.0,1
71,0.662,0.77,0.0,-4.887,1.0,0.0367,0.0875,0.0,0.35,0.769,132.057,167535.0,4.0,0
72,0.85,0.699,0.0,-3.292,1.0,0.0776,0.152,0.0,0.32,0.915,114.481,114234.0,4.0,0
73,0.647,0.642,2.0,-7.687,1.0,0.0785,0.177,0.0,0.0948,0.219,87.523,120895.0,4.0,3
74,0.761,0.673,8.0,-7.306,1.0,0.0493,0.0587,9.67e-06,0.118,0.927,129.993,210913.0,4.0,0
75,0.522,0.826,9.0,-7.551,1.0,0.0368,4.23e-05,0.139,0.103,0.948,153.807,163440.0,4.0,1
76,0.557,0.866,6.0,-4.454,1.0,0.0503,0.394,0.0,0.11,0.631,167.767,209415.0,4.0,3
77,0.785,0.863,7.0,-4.599,0.0,0.0893,0.0883,0.0,0.0929,0.962,130.132,156501.0,3.0,4
78,0.604,0.444,0.0,-7.695,1.0,0.0698,0.409,0.0,0.0837,0.169,72.129,169467.0,4.0,4
79,0.459,0.682,8.0,-4.235,1.0,0.0464,0.167,0.0,0.11,0.887,201.831,155120.0,4.0,1
80,0.789,0.763,1.0,-6.169,1.0,0.199,0.123,2.22e-05,0.132,0.272,140.107,126857.0,4.0,1
81,0.454,0.489,8.0,-8.343,1.0,0.081,0.41,0.0,0.133,0.676,166.446,163224.0,4.0,3
82,0.455,0.379,3.0,-7.628,1.0,0.0341,0.803,0.0,0.109,0.413,76.967,177212.0,4.0,4
83,0.808,0.789,7.0,-5.88,0.0,0.236,0.0517,0.0,0.0819,0.465,136.01,185333.0,4.0,2
84,0.498,0.695,7.0,-6.891,1.0,0.157,0.868,4.03e-06,0.127,0.707,81.186,163997.0,4.0,4
85,0.971,0.671,10.0,-5.26,0.0,0.154,0.416,0.0,0.128,0.754,119.965,192000.0,4.0,2
86,0.736,0.645,1.0,-5.195,1.0,0.0807,0.0724,0.00086,0.136,0.201,132.024,188870.0,3.0,4
87,0.77,0.622,11.0,-10.621,1.0,0.026,0.328,0.00603,0.149,0.792,115.952,231247.0,3.0,4
88,0.534,0.409,7.0,-9.559,1.0,0.0378,0.844,0.000656,0.115,0.243,127.357,225827.0,4.0,4
89,0.63,0.438,5.0,-11.138,0.0,0.142,0.0599,0.0,0.108,0.188,160.981,130508.0,4.0,2
90,0.821,0.341,8.0,-5.915,1.0,0.281,8.73e-05,0.00746,0.18,0.344,139.885,196653.0,4.0,1
91,0.537,0.413,7.0,-7.736,1.0,0.0319,0.346,0.0,0.12,0.226,133.21,198867.0,4.0,3
92,0.527,0.252,7.0,-8.024,1.0,0.0362,0.839,0.0,0.1,0.157,82.069,231907.0,4.0,4
93,0.408,0.607,10.0,-7.463,1.0,0.0391,0.236,8.02e-05,0.0972,0.169,144.136,209320.0,4.0,3
94,0.475,0.789,1.0,-6.124,1.0,0.038,0.17,0.0,0.147,0.485,155.227,226091.0,4.0,0
95,0.731,0.622,5.0,-8.237,1.0,0.0979,0.176,0.0,0.153,0.445,82.494,198034.0,4.0,3
96,0.663,0.502,5.0,-7.07,1.0,0.0285,0.791,0.0,0.105,0.371,143.969,183087.0,4.0,3
97,0.481,0.539,4.0,-7.865,0.0,0.108,0.551,0.00539,0.12,0.621,153.277,186678.0,4.0,4
98,0.534,0.82,9.0,-3.44,1.0,0.0886,0.00376,0.0,0.136,0.664,160.064,154517.0,4.0,1
0,0.429,0.661,11.0,-7.227,1.0,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773.0,4.0,3
1,0.434,0.897,0.0,-4.918,1.0,0.0488,0.0103,0.0,0.612,0.684,148.726,167067.0,4.0,1
2,0.529,0.496,7.0,-9.007,1.0,0.029,0.173,0.0,0.251,0.278,136.859,250547.0,4.0,3
3,0.556,0.864,3.0,-5.87,0.0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880.0,4.0,2
4,0.61,0.926,8.0,-4.843,0.0,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400.0,4.0,2
5,0.706,0.888,2.0,-6.959,1.0,0.0654,0.119,9.64e-05,0.07,0.714,121.549,253733.0,4.0,0
6,0.869,0.68,1.0,-6.233,1.0,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,268400.0,4.0,1
7,0.712,0.762,7.0,-4.307,1.0,0.0326,0.026,0.0,0.0981,0.842,103.032,260560.0,4.0,0
8,0.713,0.678,5.0,-3.525,0.0,0.102,0.273,0.0,0.149,0.734,138.009,271333.0,4.0,2
9,0.458,0.795,0.0,-3.265,1.0,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373.0,4.0,0
10,0.545,0.865,11.0,-5.708,0.0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933.0,4.0,2
11,0.924,0.74,8.0,-1.299,1.0,0.0774,0.0827,0.0,0.163,0.621,133.974,222293.0,4.0,0
12,0.72,0.808,6.0,-5.627,1.0,0.0379,0.00793,0.0293,0.0634,0.869,126.041,307154.0,4.0,0
13,0.671,0.882,8.0,-6.149,0.0,0.0552,0.00181,0.667,0.285,0.787,136.955,214883.0,4.0,4
14,0.425,0.852,11.0,-5.607,1.0,0.046,0.0175,0.306,0.0935,0.512,101.968,321040.0,4.0,0
15,0.638,0.877,7.0,-4.449,1.0,0.0302,0.0771,0.0221,0.364,0.743,139.052,242053.0,4.0,1
16,0.5,0.777,4.0,-7.452,1.0,0.0766,0.348,0.0012,0.111,0.138,94.327,265766.0,4.0,3
17,0.575,0.786,9.0,-4.353,1.0,0.0296,0.252,0.0,0.159,0.518,96.102,230093.0,4.0,0
18,0.88,0.814,11.0,-6.307,0.0,0.14,0.168,0.00672,0.0584,0.942,138.083,283067.0,4.0,2
19,0.51,0.931,11.0,-3.302,1.0,0.347,0.0738,0.0,0.5,0.53,201.936,268867.0,4.0,1
20,0.771,0.685,1.0,-4.639,1.0,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200.0,4.0,0
21,0.528,0.965,11.0,-7.984,0.0,0.0465,0.141,0.985,0.0797,0.587,136.065,225493.0,4.0,4
22,0.826,0.689,2.0,-6.038,1.0,0.0329,0.665,0.0,0.157,0.955,75.916,93807.0,4.0,3
23,0.561,0.543,1.0,-8.498,1.0,0.0324,0.26,0.0,0.124,0.243,139.803,240867.0,4.0,3
24,0.865,0.664,2.0,-6.822,1.0,0.108,0.00689,0.0,0.142,0.565,162.831,287000.0,4.0,3
25,0.607,0.82,11.0,-7.754,1.0,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,207507.0,4.0,0
26,0.487,0.639,0.0,-4.873,1.0,0.027,0.0916,0.0,0.254,0.322,72.083,232207.0,4.0,3
27,0.61,0.926,8.0,-4.843,0.0,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400.0,4.0,2
28,0.628,0.834,6.0,-6.341,0.0,0.0497,0.403,0.0,0.051,0.626,97.865,215507.0,4.0,2
29,0.794,0.662,6.0,-4.913,0.0,0.249,0.0789,0.0,0.0937,0.683,93.053,284640.0,4.0,2
30,0.739,0.947,11.0,-1.916,0.0,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,261933.0,4.0,2
31,0.551,0.809,9.0,-5.74,0.0,0.191,0.126,0.0,0.485,0.702,137.407,97840.0,4.0,2
32,0.481,0.94,7.0,-5.204,1.0,0.066,0.000891,0.0,0.0939,0.66,96.493,189333.0,4.0,0
33,0.725,0.487,8.0,-5.959,0.0,0.0368,0.26,1.09e-05,0.431,0.599,136.086,296693.0,4.0,2
34,0.869,0.887,0.0,-4.505,1.0,0.0993,0.0605,0.0,0.148,0.784,129.221,198400.0,4.0,0
35,0.528,0.482,9.0,-10.939,0.0,0.027,0.614,0.0,0.549,0.788,95.82,204160.0,1.0,4
36,0.73,0.602,6.0,-3.782,0.0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133.0,4.0,2
37,0.55,0.587,2.0,-6.279,1.0,0.0329,0.354,0.0,0.128,0.466,165.975,284760.0,4.0,3
38,0.854,0.543,8.0,-6.166,0.0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,243733.0,4.0,2
39,0.539,0.926,2.0,-6.495,1.0,0.0499,0.014,0.00136,0.36,0.454,136.279,246400.0,4.0,1
40,0.74,0.876,6.0,-6.87,0.0,0.0369,0.0173,0.00152,0.0785,0.825,127.002,285427.0,4.0,2
41,0.385,0.443,7.0,-9.627,0.0,0.0295,0.0632,0.0,0.0898,0.275,151.278,294533.0,4.0,2
42,0.728,0.94,4.0,-5.034,1.0,0.0368,0.0814,0.000162,0.109,0.967,113.76,237240.0,4.0,0
43,0.829,0.915,8.0,-3.205,1.0,0.106,0.226,1.25e-05,0.246,0.779,118.903,203333.0,4.0,0
44,0.634,0.677,5.0,-7.278,0.0,0.0304,0.0117,0.00103,0.126,0.558,135.012,240867.0,4.0,2
45,0.541,0.776,2.0,-8.042,1.0,0.0298,0.00147,0.000221,0.178,0.282,98.986,363800.0,4.0,3
46,0.634,0.886,9.0,-5.424,1.0,0.0434,0.154,0.0,0.118,0.577,93.04,241373.0,4.0,0
47,0.779,0.834,7.0,-2.773,1.0,0.162,0.0343,0.0,0.0886,0.8,100.46,198347.0,4.0,0
48,0.754,0.819,0.0,-6.833,1.0,0.112,0.0684,0.0,0.345,0.818,142.137,215800.0,4.0,0
49,0.533,0.512,4.0,-6.851,1.0,0.0288,0.0475,0.0,0.0442,0.553,75.984,234867.0,4.0,3
50,0.636,0.761,3.0,-6.389,0.0,0.0306,0.0517,0.0,0.0642,0.736,93.896,257067.0,4.0,2
51,0.48,0.799,1.0,-5.027,1.0,0.029,0.00117,2.82e-06,0.052,0.355,152.153,232467.0,4.0,0
52,0.633,0.922,11.0,-4.842,0.0,0.0454,0.116,0.000465,0.071,0.686,84.11,243533.0,4.0,2
53,0.599,0.47,1.0,-8.356,1.0,0.0376,0.38,0.0,0.111,0.298,127.177,273707.0,4.0,3
54,0.8,0.922,4.0,-5.125,0.0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,227867.0,4.0,2
55,0.487,0.702,7.0,-6.043,1.0,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,265907.0,4.0,3
56,0.751,0.901,2.0,-5.802,1.0,0.0328,0.0504,0.00308,0.0395,0.973,124.017,214819.0,4.0,0
57,0.682,0.744,8.0,-6.981,1.0,0.0365,0.376,0.00951,0.06,0.827,132.493,257200.0,4.0,0
58,0.348,0.532,10.0,-5.882,1.0,0.0331,0.592,0.0,0.106,0.148,129.297,257360.0,4.0,4
59,0.478,0.736,7.0,-7.124,1.0,0.0367,0.02,9.58e-05,0.118,0.564,144.705,229827.0,4.0,1
60,0.655,0.791,0.0,-8.923,1.0,0.0302,0.1,0.000124,0.334,0.862,118.981,234827.0,4.0,0
61,0.63,0.95,1.0,-4.012,1.0,0.0806,0.000915,6.51e-06,0.373,0.858,143.866,280627.0,4.0,1
62,0.689,0.685,3.0,-5.153,1.0,0.0478,0.0921,0.0,0.119,0.398,160.067,294200.0,4.0,3
63,0.542,0.498,1.0,-6.332,1.0,0.0299,0.49,0.0,0.101,0.218,117.763,201933.0,4.0,4
64,0.664,0.396,5.0,-9.131,0.0,0.0298,0.52,0.0,0.268,0.453,102.053,253627.0,4.0,4
65,0.595,0.912,10.0,-3.428,0.0,0.0884,0.0434,0.0,0.259,0.762,128.024,234453.0,4.0,2
66,0.627,0.716,2.0,-7.175,1.0,0.0352,0.127,0.0,0.0344,0.734,101.99,186067.0,4.0,0
67,0.726,0.7,2.0,-5.881,0.0,0.0998,0.0717,0.0,0.262,0.673,146.559,246333.0,4.0,2
68,0.839,0.641,10.0,-5.669,0.0,0.0858,0.0324,4.56e-06,0.0602,0.927,97.004,242560.0,4.0,2
69,0.822,0.847,10.0,-6.729,0.0,0.0917,0.0854,0.0,0.0452,0.668,107.908,202800.0,4.0,2
70,0.56,0.0328,10.0,-26.035,1.0,0.033,0.976,0.925,0.108,0.0732,88.94,176629.0,4.0,4
71,0.514,0.817,7.0,-6.489,1.0,0.05,0.0118,8.25e-06,0.346,0.734,186.765,280813.0,4.0,1
72,0.578,0.894,10.0,-5.42,1.0,0.0296,0.0103,2.66e-06,0.216,0.741,165.98,347107.0,4.0,1
73,0.724,0.416,5.0,-8.964,0.0,0.0841,0.365,0.0,0.0969,0.578,151.181,348893.0,4.0,2
74,0.42,0.672,6.0,-7.902,1.0,0.027,0.0067,0.0,0.108,0.476,168.019,238667.0,4.0,3
75,0.739,0.75,0.0,-4.513,0.0,0.0278,0.205,0.0,0.157,0.758,109.983,200160.0,4.0,2
76,0.657,0.435,10.0,-15.707,1.0,0.0552,0.739,0.0,0.167,0.771,135.975,181133.0,4.0,4
77,0.808,0.982,3.0,-6.588,0.0,0.0311,0.0585,0.00689,0.35,0.961,124.999,228140.0,4.0,2
78,0.852,0.694,1.0,-6.765,1.0,0.0653,0.0121,0.0,0.126,0.789,109.906,249040.0,4.0,0
79,0.831,0.713,7.0,-6.967,0.0,0.104,0.0678,0.0,0.0659,0.683,99.584,243467.0,4.0,2
80,0.774,0.684,1.0,-4.721,0.0,0.0408,0.0687,9.34e-05,0.0765,0.354,98.001,236827.0,4.0,2
81,0.847,0.961,4.0,-5.183,0.0,0.105,0.0237,0.0259,0.0629,0.922,163.821,172733.0,4.0,2
82,0.736,0.666,1.0,-4.929,1.0,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,226760.0,4.0,3
83,0.682,0.743,9.0,-10.644,0.0,0.165,0.35,0.000129,0.277,0.546,127.962,318280.0,4.0,2
84,0.597,0.793,7.0,-7.006,1.0,0.0361,0.0123,5.45e-06,0.157,0.755,167.2,243266.0,4.0,1
85,0.43,0.569,2.0,-9.274,1.0,0.044,0.0115,0.0134,0.163,0.0668,129.992,165075.0,4.0,3
86,0.69,0.781,5.0,-5.101,0.0,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,190733.0,4.0,2
87,0.807,0.498,10.0,-9.91,0.0,0.0756,0.259,3.04e-05,0.0618,0.857,99.001,277413.0,4.0,2
88,0.577,0.654,0.0,-7.9,0.0,0.0321,0.0143,0.0,0.114,0.13,111.993,285893.0,4.0,2
89,0.859,0.622,11.0,-8.196,1.0,0.0445,0.0661,0.0,0.0394,0.433,134.007,243533.0,4.0,3
90,0.879,0.681,10.0,-8.951,0.0,0.24,0.017,0.0,0.0669,0.817,99.974,221160.0,4.0,2
91,0.644,0.72,10.0,-9.635,0.0,0.0419,0.00145,0.504,0.0839,0.53,132.017,210787.0,4.0,4
92,0.656,0.88,11.0,-5.425,0.0,0.143,0.0421,0.0,0.294,0.758,85.565,244467.0,4.0,2
93,0.522,0.803,1.0,-5.825,1.0,0.0327,0.00117,0.00167,0.31,0.0783,135.205,352173.0,4.0,3
94,0.761,0.716,10.0,-5.8,0.0,0.056,0.396,0.0,0.0771,0.649,119.41,245400.0,4.0,2
95,0.721,0.836,8.0,-3.972,0.0,0.206,0.112,0.0,0.235,0.508,126.279,244053.0,4.0,2
96,0.329,0.747,10.0,-6.411,1.0,0.0297,0.125,2.08e-06,0.197,0.177,109.702,307000.0,4.0,3
97,0.756,0.572,9.0,-7.019,1.0,0.0763,0.0478,0.0,0.0853,0.417,102.986,204400.0,4.0,3
98,0.624,0.945,7.0,-3.109,1.0,0.0343,0.0698,4.57e-06,0.0867,0.914,104.77,218200.0,4.0,0
99,0.736,0.802,7.0,-8.527,1.0,0.0663,0.00149,0.0876,0.14,0.871,119.854,225973.0,4.0,0
100,0.853,0.606,0.0,-4.596,1.0,0.0713,0.0561,0.0,0.313,0.654,94.759,227600.0,4.0,1
101,0.514,0.911,1.0,-2.027,0.0,0.41,0.0559,0.0,0.775,0.619,161.109,254027.0,4.0,2
102,0.78,0.768,6.0,-4.325,0.0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107.0,4.0,1
103,0.766,0.563,9.0,-7.516,0.0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640.0,4.0,4
104,0.754,0.811,5.0,-3.679,1.0,0.0561,0.0185,5.18e-06,0.654,0.639,109.902,267960.0,4.0,1
105,0.623,0.607,10.0,-5.113,1.0,0.0353,0.147,3.29e-06,0.227,0.614,89.654,243160.0,4.0,0
106,0.794,0.832,1.0,-4.862,0.0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,196160.0,4.0,2
107,0.643,0.849,2.0,-5.428,1.0,0.0526,0.0371,0.0,0.058,0.903,162.152,165853.0,4.0,0
108,0.481,0.638,0.0,-5.862,1.0,0.0276,0.153,0.0,0.154,0.497,79.064,259933.0,4.0,3
109,0.843,0.806,4.0,-5.946,0.0,0.269,0.143,0.0,0.0771,0.613,94.948,270507.0,4.0,2
110,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,223840.0,4.0,1
111,0.689,0.673,5.0,-7.6,0.0,0.0287,0.303,0.0,0.723,0.564,113.139,224353.0,4.0,2
112,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,265867.0,4.0,2
113,0.645,0.792,4.0,-7.34,0.0,0.036,0.0562,0.0121,0.119,0.666,90.565,232453.0,4.0,2
114,0.603,0.933,1.0,-3.358,1.0,0.171,0.00591,0.0,0.206,0.709,96.306,213760.0,4.0,0
115,0.74,0.766,6.0,-2.939,1.0,0.178,0.116,0.0,0.0406,0.807,170.531,235133.0,4.0,1
116,0.613,0.697,2.0,-8.618,1.0,0.133,0.0194,0.0,0.332,0.476,122.746,320357.0,4.0,1
117,0.85,0.7,7.0,-6.49,1.0,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,291782.0,4.0,0
118,0.568,0.844,9.0,-5.875,1.0,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093.0,4.0,0
119,0.908,0.557,8.0,-4.243,0.0,0.107,0.242,0.0,0.0709,0.897,90.032,230133.0,4.0,2
120,0.653,0.964,9.0,-4.261,0.0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267.0,4.0,2
121,0.609,0.444,7.0,-9.129,1.0,0.106,0.603,6.86e-06,0.104,0.166,118.402,228707.0,3.0,4
122,0.725,0.583,1.0,-9.942,0.0,0.0427,0.3,0.000238,0.0665,0.762,79.984,218360.0,4.0,2
123,0.647,0.729,5.0,-6.251,1.0,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627.0,4.0,3
124,0.736,0.811,9.0,-4.17,0.0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733.0,4.0,2
125,0.657,0.629,6.0,-4.938,1.0,0.0782,0.194,0.0,0.254,0.726,93.985,266893.0,4.0,0
126,0.402,0.914,9.0,-5.215,1.0,0.142,0.000579,0.0,0.065,0.626,196.505,178267.0,4.0,1
127,0.817,0.585,5.0,-4.688,1.0,0.0301,0.439,0.0,0.147,0.916,105.014,218440.0,4.0,3
128,0.418,0.249,3.0,-13.744,1.0,0.0301,0.841,0.661,0.112,0.213,82.803,218547.0,4.0,4
129,0.563,0.86,8.0,-7.533,1.0,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240.0,4.0,1
130,0.663,0.694,10.0,-8.627,0.0,0.171,0.0253,0.0,0.0698,0.525,167.953,340920.0,4.0,2
